Original Name,Marke,Branche,New Name
240229_Sounds_großes_Hörexperiment/os/Windows_11_OS-038.mp3,Windows,Os,/109/2.mp3
240229_Sounds_großes_Hörexperiment/apps/steam_apps-069.mp3,Steam,Apps,/109/3.mp3
240229_Sounds_großes_Hörexperiment/health/PerfusorcompactBraunError_Health.mp3,Perfusorcompactbraunerror,Health,/109/4.mp3
240229_Sounds_großes_Hörexperiment/os/Apple_BigSur_OS-004.mp3,Apple,Os,/109/5.mp3
240229_Sounds_großes_Hörexperiment/Future/sil_future-033.mp3,Sil,Future,/109/6.mp3
240229_Sounds_großes_Hörexperiment/home/Bose_SmartSpeaker_home-004.mp3,Bose,Home,/109/7.mp3
240229_Sounds_großes_Hörexperiment/consumer/JBL_Consumer-006.mp3,Jbl,Consumer,/110/1.mp3
240229_Sounds_großes_Hörexperiment/Mobility/VOLVO_mobility-008.mp3,Volvo,Mobility,/110/2.mp3
240229_Sounds_großes_Hörexperiment/consumer/Apple_Vision_consumer-034.mp3,Apple,Consumer,/110/3.mp3
240229_Sounds_großes_Hörexperiment/apps/gmail_apps-001.mp3,Gmail,Apps,/110/4.mp3
240229_Sounds_großes_Hörexperiment/os/Apple_BigSur_OS-014.mp3,Apple,Os,/110/5.mp3
240229_Sounds_großes_Hörexperiment/apps/instagram_apps-001.mp3,Instagram,Apps,/110/6.mp3
240229_Sounds_großes_Hörexperiment/home/loewe_home-003.mp3,Loewe,Home,/110/7.mp3
240229_Sounds_großes_Hörexperiment/os/Windows_11_OS-023.mp3,Windows,Os,/111/1.mp3
240229_Sounds_großes_Hörexperiment/consumer/playstation_consumer-004.mp3,Playstation,Consumer,/111/2.mp3
240229_Sounds_großes_Hörexperiment/os/Windows_11_OS-039.mp3,Windows,Os,/111/3.mp3
240229_Sounds_großes_Hörexperiment/consumer/Jabra_Consumer-003.mp3,Jabra,Consumer,/111/4.mp3
240229_Sounds_großes_Hörexperiment/consumer/UE_BOOM_Consumer-004.mp3,Ue,Consumer,/111/5.mp3
240229_Sounds_großes_Hörexperiment/health/löwenstein_health-004.mp3,Löwenstein,Health,/111/6.mp3
240229_Sounds_großes_Hörexperiment/os/huawei_OS-020.mp3,Huawei,Os,/111/7.mp3
240229_Sounds_großes_Hörexperiment/Future/sil_future-050.mp3,Sil,Future,/112/1.mp3
240229_Sounds_großes_Hörexperiment/Future/sil_future-055.mp3,Sil,Future,/112/2.mp3
240229_Sounds_großes_Hörexperiment/Future/sil_future-004.mp3,Sil,Future,/112/3.mp3
240229_Sounds_großes_Hörexperiment/os/oppo_OS-005.mp3,Oppo,Os,/112/4.mp3
240229_Sounds_großes_Hörexperiment/os/Microsoft_surface_OS-018.mp3,Microsoft,Os,/112/5.mp3
240229_Sounds_großes_Hörexperiment/home/Bose_SmartSpeaker_home-001.mp3,Bose,Home,/112/6.mp3
240229_Sounds_großes_Hörexperiment/consumer/Jabra_Consumer-014.mp3,Jabra,Consumer,/112/7.mp3
240229_Sounds_großes_Hörexperiment/consumer/Apple_Watch_consumer-014.mp3,Apple,Consumer,/113/1.mp3
240229_Sounds_großes_Hörexperiment/apps/googleOk_apps-005.mp3,Googleok,Apps,/113/2.mp3
240229_Sounds_großes_Hörexperiment/health/philipsElectrocardiogram_health.mp3,Philipselectrocardiogram,Health,/113/3.mp3
240229_Sounds_großes_Hörexperiment/home/Kärcher_home-007.mp3,Kärcher,Home,/113/4.mp3
240229_Sounds_großes_Hörexperiment/os/Microsoft_surface_OS-011.mp3,Microsoft,Os,/113/5.mp3
240229_Sounds_großes_Hörexperiment/Mobility/Mercedes_Mobility-005.mp3,Mercedes,Mobility,/113/6.mp3
240229_Sounds_großes_Hörexperiment/apps/deutsche_bahn_rail_mobility-004.mp3,Deutsche,Mobility,/113/7.mp3
240229_Sounds_großes_Hörexperiment/Mobility/Mercedes_Mobility-023.mp3,Mercedes,Mobility,/114/1.mp3
240229_Sounds_großes_Hörexperiment/Mobility/hyundai_WDB_Mobility-006.mp3,Hyundai,Mobility,/114/2.mp3
240229_Sounds_großes_Hörexperiment/Mobility/tesla_mobility-018.mp3,Tesla,Mobility,/114/3.mp3
240229_Sounds_großes_Hörexperiment/apps/GoogleMeet_Apps-014.mp3,Googlemeet,Apps,/114/4.mp3
240229_Sounds_großes_Hörexperiment/Mobility/audi_seatbelt_mobility.mp3,Audi,Mobility,/114/5.mp3
240229_Sounds_großes_Hörexperiment/apps/steam_apps-065.mp3,Steam,Apps,/114/6.mp3
240229_Sounds_großes_Hörexperiment/consumer/Apple_Vision_consumer-037.mp3,Apple,Consumer,/114/7.mp3
240229_Sounds_großes_Hörexperiment/consumer/Oculus_quest_consumer.mp3,Oculus,Consumer,/115/1.mp3
240229_Sounds_großes_Hörexperiment/apps/steam_apps-067.mp3,Steam,Apps,/115/2.mp3
240229_Sounds_großes_Hörexperiment/Mobility/byton_mobility-004.mp3,Byton,Mobility,/115/3.mp3
240229_Sounds_großes_Hörexperiment/os/Blackberry_OS-009.mp3,Blackberry,Os,/115/4.mp3
240229_Sounds_großes_Hörexperiment/os/Apple_iphoneXs_OS-008.mp3,Apple,Os,/115/5.mp3
240229_Sounds_großes_Hörexperiment/consumer/Nintendo_Wii_consumer-008.mp3,Nintendo,Consumer,/115/6.mp3
240229_Sounds_großes_Hörexperiment/os/HP_tablet_OS-009.mp3,Hp,Os,/115/7.mp3
